model,prompt,story_id,groovist,MCC,mci_tanh_mcc_over_gv,mci_tanh_gv_over_mcc
gpt4o,large,6215,0.5321364595379962,0.7403210562372962,0.8834399010032782,0.6161601468902776
gpt4o,large,12358,0.2665388821554407,,,
gpt4o,large,10408,0.5366944043356882,0.7615941559557649,0.8893997745558665,0.6073417489089944
gpt4o,large,4047,0.5403220030131297,,,
gpt4o,large,2702,0.8240944112338271,0.3320183851339245,0.38241798638163876,0.9861290915732255
gpt4o,large,7702,0.4524598325316787,0.2538647186519216,0.5087759340366362,0.9449406052799652
gpt4o,large,1214,0.5394096108568947,0.7615941559557649,0.887897597887045,0.6095869798968735
internvl3,original,3761,0.6676872117003305,0.7128154631118069,0.7885511041002891,0.7336978306905975
internvl3,original,948,0.7230240548602461,0.33609427532591873,0.4340249507174064,0.973292314474044
internvl3,original,9914,0.7193632518851986,0.33201838513392445,0.4313424429575056,0.9740910141224053
internvl3,original,6111,0.6449535329708755,0.43288124098460007,0.5857568958495754,0.9033079377721355
internvl3,original,4047,0.7126634920219609,,,
internvl3,original,5047,0.2712979038383673,,,
internvl3,original,13683,0.6388822386519177,0.6296242699728353,0.7554408717481015,0.767700611345013
internvl3,original,5265,0.274007094295518,0.49958336212902243,0.9491614365750011,0.4993735343939191
internvl3,original,11678,0.5481616798170794,0.7615941559557649,0.8830300960804334,0.6167579044355986
internvl3,original,6215,0.3898022173416283,0.6089659488675987,0.9157831503866262,0.5649711114810465
internvl3,original,3295,0.5421601935304577,0.7290750273931262,0.8728106629252055,0.6313317667534196
internvl3,original,7195,0.4184858048586241,0.29139147267395504,0.602013682893383,0.8929227649986065
internvl3,original,8154,0.4702408289241765,0.5724021263777492,0.83884202626397,0.675897306224148
internvl3,original,1467,0.4949360219288591,0.5630769637639294,0.81363013250212,0.7059102984588791
internvl3,original,7596,0.5731044488970957,0.6493218614769001,0.8120402473415844,0.7077294221997443
internvl3,original,7065,0.4807340613114628,0.664036770267849,0.8812414783950078,0.6193543648660245
internvl3,original,6729,0.5308011336648065,0.0,0.0,1.0
internvl3,original,8061,0.7282751217266384,0.705359753134541,0.7480596762558921,0.7749040628345087
internvl3,original,13596,0.6799655418734218,0.7615941559557649,0.8075856627891407,0.7127831699717814
internvl3,original,4173,0.7159399675551769,0.6535498157090194,0.7225000297615548,0.7988635705405652
internvl3,original,12358,0.4675347996844135,,,
internvl3,original,11457,0.5716318296163372,,,
internvl3,original,3891,0.5692794984006847,0.569910675054572,0.7620593932447483,0.7611286341152573
internvl3,original,2926,0.3220950496769598,0.43744501643587574,0.8759572306189723,0.6269104374494074
internvl3,original,11340,0.8552849342336208,0.3807970779778824,0.4179687952508818,0.977853261252751
internvl3,original,5062,0.7800756258902273,,,
internvl3,original,1201,0.6913026402175934,,,
internvl3,original,11543,0.645365405600784,,,
internvl3,original,10486,0.708320119960827,0.6535498157090194,0.7271607885895848,0.794605619206488
internvl3,original,10408,0.3649282662465237,0.7615941559557649,0.9696835843732213,0.44557358273802905
internvl3,original,9334,0.8411534173348478,0.7615941559557649,0.7189250186461332,0.8020968130883529
internvl3,original,515,0.6862642165794879,0.626971730837418,0.7228561686214006,0.7985399231088797
internvl3,original,2400,0.3793980066753456,0.43573535433787625,0.8172536902814698,0.7017333650117611
internvl3,original,10499,0.662178874124278,0.3753846425092862,0.5130739061441959,0.9429481826607915
internvl3,original,8551,0.2668745036884082,,,
internvl3,original,721,0.5253333250496011,0.5774862095484998,0.8002387286918586,0.7209833358463144
internvl3,original,7150,0.5402841034471888,0.4408553322073048,0.6728701524160052,0.8412796246827122
internvl3,original,345,0.601169256649661,0.7128154631118069,0.8292452095242303,0.6875914456491167
internvl3,original,6878,0.7420016172042012,0.7321442233518527,0.7559581547577975,0.7671908462518705
internvl3,original,733,0.646407379166369,0.6731492802530094,0.7784285004250678,0.7443988073962065
internvl3,original,5349,0.7285634426096178,0.36607211167592635,0.46404759242004634,0.9633299398753497
internvl3,original,12423,0.8257121463193566,0.6766662344469258,0.6747944252764925,0.8397323332203904
internvl3,original,5540,0.7383662877101281,,,
internvl3,original,2702,0.6173764056582149,0.7128154631118069,0.8192683240087345,0.6993921787183169
internvl3,original,9418,0.5626722041269314,0.4216815785286932,0.6348068029810267,0.8703092776935776
internvl3,original,8085,0.7652031947768002,0.5678228498465636,0.6303851277006058,0.8734877566705898
internvl3,original,11719,0.5883748234886609,0.5486330548236484,0.7317364450231792,0.7903778892145241
internvl3,original,1111,0.6137919534920564,,,
internvl3,original,723,0.8336467310030091,0.5545997223493823,0.5818595330745693,0.9057159057465398
internvl3,original,5721,0.6909236932925782,,,
internvl3,original,6921,0.3199190409041059,0.3080781048400065,0.7456065673862949,0.7772692384037997
internvl3,original,5201,0.6249144600425764,0.486764100002022,0.652091639068798,0.8574977148638265
internvl3,original,11260,0.3099328374699276,0.71451084453808,0.9803070438599739,0.40846650606743307
internvl3,original,6847,0.6431553883819541,0.7543237877285113,0.8251831598145826,0.6924383854568189
internvl3,original,11541,0.8160203287424971,,,
internvl3,original,7702,0.5913289919627983,0.0,0.0,1.0
internvl3,original,1214,0.7911880300738117,0.29139147267395504,0.35250043384820734,0.9912756508910086
internvl3,original,3230,0.4015899458141369,0.4079037710719248,0.7681183542434193,0.7550164678005488
internvl3,original,2722,0.6069585375295853,,,
internvl3,original,4797,0.5831607744565945,0.5827829453479101,0.7613219136284526,0.7618662915804032
internvl3,large,7195,0.2899028400500221,0.3125502070042588,0.7925010742748767,0.729444918895397
internvl3,large,12358,0.3621853431319962,,,
internvl3,large,723,0.810772444805956,0.703905603936621,0.7004540184486198,0.818356051700781
internvl3,large,7065,0.4556946331071578,0.664036770267849,0.8971067868642446,0.5955669415931129
internvl3,large,10499,0.685035079687241,0.45532064435764275,0.5814613104801597,0.9059601586533247
internvl3,large,515,0.6789895247702108,0.5728037703172867,0.6877175193652394,0.8291401799711297
internvl3,large,5721,0.5420230674877258,,,
internvl3,large,5062,0.7249381786436414,,,
internvl3,large,8061,0.7305810325745467,0.718219484090371,0.7543960468223098,0.7687282690738432
internvl3,large,6215,0.6655586117527851,0.0,0.0,1.0
internvl3,large,5349,0.7046327468685287,0.6345968951749439,0.7165930947418697,0.8041905702449976
internvl3,large,345,0.622459113091307,0.7128154631118069,0.8161444256488264,0.7030166454673596
internvl3,large,733,0.5761536585824896,0.6731492802530094,0.8237425800355574,0.6941432017499594
internvl3,large,11340,0.8212445407441356,0.3807970779778824,0.4330811387577532,0.973575019834371
internvl3,large,11719,0.5526517369691604,0.5486330548236484,0.7585232955118961,0.7646532978094607
internvl3,large,4173,0.5549321986815984,0.5765933135464701,0.7775062311571073,0.7453599602996684
internvl3,large,6847,0.7046535735505906,0.6773263814907731,0.7448200916790417,0.7780245286361129
internvl3,large,8551,0.4400227966679075,,,
internvl3,large,5047,0.1865697261985554,,,
internvl3,large,11543,0.5347018909444085,,,
internvl3,large,4797,0.6138393164583654,0.29139147267395504,0.44199154313911654,0.9708325777044746
internvl3,large,2926,0.4748651225375339,0.5487460552288571,0.8195951665328768,0.6990110618276739
internvl3,large,9334,0.8800995868198301,0.694782670314738,0.6580896478014192,0.8529079363446417
internvl3,large,7150,0.5449376338920918,0.5004590690765897,0.725129469979907,0.7964673532597781
internvl3,large,6729,0.3920509885973418,0.3970610938343079,0.7669090719229532,0.7562437896287094
internvl3,large,11541,0.6477210468642814,,,
internvl3,large,1201,0.7444953479134958,,,
internvl3,large,7702,0.5227561276947787,0.0,0.0,1.0
internvl3,large,3891,0.6735519973238924,0.31757447619364365,0.4394041460936222,0.9716458934272258
internvl3,large,5540,0.7198291024659388,,,
internvl3,large,1214,0.5026837425751837,0.4621171572600097,0.7255660799630845,0.7960679724115431
internvl3,large,3230,0.532871550943041,0.3657553698824323,0.5956550319306183,0.8970501937939649
internvl3,large,6111,0.6328203664057818,0.646669727804933,0.7706332430405519,0.7524520801496866
internvl3,large,2722,0.5998858532641732,,,
internvl3,large,2702,0.722915574363273,0.7128154631118069,0.7556638230255929,0.7674809810935953
internvl3,large,11457,0.5158078143408107,,,
internvl3,large,9418,0.6079359341511382,0.22742059674605655,0.3575609024481042,0.9905142488562264
internvl3,large,10408,0.6025878401124254,0.5395843160747043,0.714072748338066,0.806440054922856
internvl3,large,12423,0.8280251349838822,0.7242889158358627,0.7037635561468604,0.8154971650664858
internvl3,large,6878,0.5448382703704338,0.5370495669980352,0.7555247638347098,0.7676179802713665
internvl3,large,10486,0.7520416748748282,0.31757447619364365,0.3988520562725946,0.9826080203661691
internvl3,large,13596,0.5728506991938178,0.694782670314738,0.8375327186244039,0.6775135560897488
internvl3,large,13683,0.4021775605350099,0.5660277402568521,0.8869423422467765,0.6110067085821715
internvl3,large,7596,0.6210027135965203,0.6493218614769001,0.7800907282793448,0.7426607478573491
internvl3,large,11260,0.3226559900043713,0.6819917159754413,0.9712379758512714,0.44070739103625944
internvl3,large,9914,0.7007688650536371,0.3746656949684922,0.48892712772131736,0.9536289539869659
internvl3,large,6921,0.8164354443752861,0.6318310149500718,0.6491855720325577,0.8596947762221314
internvl3,large,8085,0.7861827725117394,0.5053751060418291,0.5668175402567723,0.9147116187108414
internvl3,large,1111,0.5339030536801677,,,
internvl3,large,5265,0.4963266288460973,0.37538464250928616,0.638907683220011,0.8673254024919481
internvl3,large,2400,0.3876787033103671,0.5479776948029327,0.8882317110394693,0.6090889365557128
internvl3,large,8154,0.4184785528378936,0.4336569083470905,0.7764109684811826,0.7464984585685792
internvl3,large,11678,0.5992191722587368,0.4481257004345583,0.6338641765179378,0.87099025361994
internvl3,large,3295,0.4082324369577648,0.7194457547662724,0.9427641596831957,0.5134666224877859
internvl3,large,5201,0.5825201250766147,0.4362645528984914,0.6345078623154508,0.8705254379772082
internvl3,large,1467,0.2559723096866818,0.6493218614769001,0.9875554207924299,0.3749880954620854
internvl3,large,3761,0.5228320136164994,0.7128154631118069,0.8771732519231998,0.6251864470737261
internvl3,large,721,0.6923067151291247,0.7615941559557649,0.8005284687128068,0.7206630587352852
internvl3,large,4047,0.5138343555998433,,,
internvl3,large,948,0.7517818129028259,0.580985931421717,0.648561541435531,0.8601642854490354
llama4scout,original,5349,0.5453018498345775,0.0,0.0,1.0
llama4scout,original,6878,0.120104694384578,0.0,0.0,1.0
llama4scout,original,9418,0.4811972653276767,0.0,0.0,1.0
llama4scout,original,12358,0.3280223186000699,,,
llama4scout,original,11340,0.505276820642576,0.0,0.0,1.0
llama4scout,original,345,0.5052593762268626,0.0,0.0,1.0
llama4scout,original,11541,0.4918082670796406,,,
llama4scout,original,8061,0.6560441675931422,0.5337542267668686,0.6715686364153726,0.8423217936105147
llama4scout,original,3761,0.1349474343237243,0.0,0.0,1.0
llama4scout,original,2400,0.3611934683185642,0.25405958095491493,0.6065146119550436,0.8899505333156088
llama4scout,original,4047,0.7130521578543605,,,
llama4scout,original,10499,0.4003700311829873,0.4079037710719248,0.769384220656349,0.7537277131231004
llama4scout,original,9914,0.5838705918523953,0.0,0.0,1.0
llama4scout,original,5265,0.0162987895901342,0.0,0.0,1.0
llama4scout,original,5201,0.6402131465363077,0.11091994446987645,0.1715417339798637,0.9999806062370754
llama4scout,original,7702,0.1981186520009523,0.0,0.0,1.0
llama4scout,original,5540,0.0668355970630893,,,
llama4scout,original,6111,-0.0600332414173082,0.0,-0.0,-1.0
llama4scout,original,1467,0.5491833780157943,0.0,0.0,1.0
llama4scout,original,7596,0.4167014569889996,0.0,0.0,1.0
llama4scout,original,6847,0.1642292072906046,0.0,0.0,1.0
llama4scout,original,8085,0.3352685732900146,0.0,0.0,1.0
llama4scout,original,1214,0.8053805228272783,0.0,0.0,1.0
llama4scout,original,13596,0.3355396296382983,0.0,0.0,1.0
llama4scout,original,7150,-0.1338277171378273,0.0,-0.0,-1.0
llama4scout,original,1111,0.3795492600944889,,,
llama4scout,original,948,0.5360917932779161,0.6717492948229444,0.8491364149498877,0.6629470868287445
llama4scout,original,2702,0.2410265076479017,0.0,0.0,1.0
llama4scout,original,6215,0.4624091442335141,0.0,0.0,1.0
llama4scout,original,11260,0.1957611380944302,0.6411293002120266,0.9971441896646029,0.2961899781951596
llama4scout,original,11719,0.7114576328161197,0.0,0.0,1.0
llama4scout,original,733,0.3962873904192551,0.6731492802530094,0.935238730163278,0.5289647007130487
llama4scout,original,4173,0.6281702784566091,0.0,0.0,1.0
llama4scout,original,2722,0.496023841638297,,,
llama4scout,original,7065,0.204027455149328,0.0,0.0,1.0
llama4scout,original,12423,0.5050151554541098,0.0,0.0,1.0
llama4scout,original,6729,0.635645843638663,0.0,0.0,1.0
llama4scout,original,11457,0.3631606942845008,,,
llama4scout,original,1201,0.3549072166302289,,,
llama4scout,original,13683,0.0450498839864613,0.5197512246453054,0.9999999998094913,0.08645945117109943
llama4scout,original,5062,0.4811078067824638,,,
llama4scout,original,4797,0.6373915968255499,0.0,0.0,1.0
llama4scout,original,7195,0.0713922715897594,0.0,0.0,1.0
llama4scout,original,2926,0.0405474049785491,0.0,0.0,1.0
llama4scout,original,10486,0.1577303283590203,0.31757447619364365,0.9649622651061213,0.4594957707961369
llama4scout,original,3295,0.0292534114729593,0.0,0.0,1.0
llama4scout,original,11678,0.2857449436461345,0.0,0.0,1.0
llama4scout,original,9334,0.9352076666205148,0.0,0.0,1.0
llama4scout,original,5721,0.4876533777927761,,,
llama4scout,original,515,0.7533750396110422,0.6539094276667757,0.7003429521235415,0.8184515860195937
llama4scout,original,3230,0.1667583001553725,0.0,0.0,1.0
llama4scout,original,11543,0.0623817168259542,,,
llama4scout,original,3891,0.1208082869641899,0.0,0.0,1.0
llama4scout,original,5047,-0.0578648021917604,,,
llama4scout,original,8154,0.2901206600855913,0.7363051152420693,0.9875860367890523,0.3748226529787538
llama4scout,original,10408,0.7367575159809369,0.2538647186519216,0.33155139129291744,0.9939891807052267
llama4scout,original,723,0.0456153510727638,0.0,0.0,1.0
llama4scout,original,721,0.1414782105437133,0.0,0.0,1.0
llama4scout,original,8551,0.3643189569038115,,,
llama4scout,original,6921,0.0862929774893828,0.0,0.0,1.0
llama4scout,large,5540,-0.0437097145357348,,,
llama4scout,large,6921,0.1917760509914411,0.0,0.0,1.0
llama4scout,large,5047,0.0936481243470717,,,
llama4scout,large,12423,0.1190170735643879,0.221345590089283,0.9526585095344393,0.4912434172176878
llama4scout,large,8061,0.2242256975592114,0.7066965203796113,0.996346683954386,0.3070518530189
llama4scout,large,5201,0.4178618622947209,0.08697760381441369,0.20519427783687058,0.999865697008644
llama4scout,large,11340,0.1866754352488985,0.2538647186519216,0.8763758125645311,0.6263179598858574
llama4scout,large,1201,0.5993549277240662,,,
llama4scout,large,11541,0.7111345867240284,,,
llama4scout,large,11678,0.3546221615348088,0.2538647186519216,0.6143469271055537,0.8846784683008655
llama4scout,large,4047,0.8033664751301585,,,
llama4scout,large,3891,0.5241122464799979,0.6731492802530094,0.8576424702066521,0.6519008781404115
llama4scout,large,9914,0.3104564215085666,0.0,0.0,1.0
llama4scout,large,7195,0.4555178197815833,0.29139147267395504,0.56469034265441,0.915945456876392
llama4scout,large,3295,0.2777954529323021,0.6292493611612079,0.978675091920754,0.4148631457712045
llama4scout,large,10408,0.3916917482251443,0.4704921670007616,0.8340140685856325,0.6818240784922953
llama4scout,large,4173,0.5492539747465076,0.3455347349164653,0.5574309960974864,0.9200844021115144
llama4scout,large,7596,0.2936092786368817,0.0,0.0,1.0
llama4scout,large,6215,0.3881329071330051,0.0,0.0,1.0
llama4scout,large,1111,0.2666822849510983,,,
llama4scout,large,7702,0.1326845142427339,0.3807970779778824,0.9935903437999482,0.3349903443824063
llama4scout,large,5721,0.4297897082470892,,,
llama4scout,large,9334,0.8498854835900866,0.0,0.0,1.0
llama4scout,large,7150,0.0963788951505029,0.0,0.0,1.0
llama4scout,large,1214,0.7292131684365294,0.3021838885585817,0.3921998909098919,0.984095043203941
llama4scout,large,5265,0.340280339341556,0.39073283979510753,0.817179299038525,0.7018195514907247
llama4scout,large,5062,0.5121672984707258,,,
llama4scout,large,2926,0.1219384284701745,0.0,0.0,1.0
llama4scout,large,948,0.2605573219641791,0.1903985389889412,0.6235152242478119,0.8783461811931983
llama4scout,large,9418,0.0505490337579524,0.0,0.0,1.0
llama4scout,large,8154,0.3639913564772173,0.6351293693488798,0.9407925650209114,0.5176308064262553
llama4scout,large,515,0.4615318975877989,0.6114498858745266,0.8679792986341913,0.6380130667948724
llama4scout,large,7065,0.1806980680127452,0.664036770267849,0.9987152332875331,0.2655969257725493
llama4scout,large,11260,0.1405928407312417,0.7351500340498998,0.9999425582711896,0.18894582085175604
llama4scout,large,721,-0.0032091277382856,0.0,-0.0,-1.0
llama4scout,large,11457,0.3648978081966842,,,
llama4scout,large,6847,0.4169950711406964,0.6745008029084216,0.9242646393631476,0.5498928298910797
llama4scout,large,8085,0.6734126660214641,0.3059278283039436,0.4254228700230797,0.9758012464963999
llama4scout,large,3761,-0.0270256958430744,0.0,-0.0,-1.0
llama4scout,large,5349,0.2753804450037335,0.3320183851339245,0.8353763895597511,0.6801608054130082
llama4scout,large,345,0.6034613319174558,0.7128154631118069,0.8278332358943241,0.6892829820378217
llama4scout,large,6878,0.0417098008098656,0.5370495669980352,0.999999999986902,0.07750893512503691
llama4scout,large,6111,-0.072388372767627,0.0,-0.0,-1.0
llama4scout,large,13683,-0.1398219643473071,0.0,-0.0,-1.0
llama4scout,large,11543,0.3739882008214408,,,
llama4scout,large,11719,0.3327382941846809,0.0,0.0,1.0
llama4scout,large,3230,-0.1311739784493193,0.23105857863000484,-0.9426665959024288,-0.5136745736178655
llama4scout,large,2702,0.4693499752845805,0.0,0.0,1.0
llama4scout,large,8551,0.4762386345302054,,,
llama4scout,large,10486,0.6525921002482172,0.6587053713127284,0.7655003503954039,0.7576688463426933
llama4scout,large,12358,0.0509262627899321,,,
llama4scout,large,6729,0.32670644956585,0.0,0.0,1.0
llama4scout,large,13596,-0.0515326940102943,0.7615941559557649,-0.9999999999997087,-0.06756116768566552
llama4scout,large,2722,0.3269631081230069,,,
llama4scout,large,10499,0.5256036396303799,0.0,0.0,1.0
llama4scout,large,2400,0.1206368219826212,0.15231883119115297,0.8517856147854552,0.6595416514600888
llama4scout,large,723,0.2933758728616979,0.5545997223493823,0.9554085947161105,0.4846061250006307
llama4scout,large,1467,0.2523151323694045,0.7615941559557649,0.9952332361285817,0.3196872043245608
llama4scout,large,4797,0.3438518284926418,0.3807970779778824,0.8031574646013603,0.7177453738842623
llama4scout,large,733,0.3764407450495335,0.0,0.0,1.0
qwen3vl,original,5062,0.7185256017633751,,,
qwen3vl,original,3761,0.8137108646166067,0.3807970779778824,0.43656242924065974,0.9725231294166337
qwen3vl,original,10499,0.7254802300268763,0.2117163174624291,0.28381753719328046,0.9978903465731187
qwen3vl,original,13683,0.426938360078137,0.6721885506518375,0.9177290263247889,0.5615859522948482
qwen3vl,original,4173,0.8638267270627541,0.7538882922816479,0.7027589790401905,0.8163674393311915
qwen3vl,original,5201,0.696436214554561,0.5977376143607831,0.6953706694585282,0.8227015398714865
qwen3vl,original,3295,0.708074326379062,0.7615941559557649,0.7915561277120087,0.7304663854331893
qwen3vl,original,11678,0.5763935962268996,0.7290750273931262,0.8524068813829578,0.6587386073250883
qwen3vl,original,11541,0.5578706548978342,,,
qwen3vl,original,7065,0.8249176898565723,0.7128154631118069,0.6983666042880138,0.8201471518636967
qwen3vl,original,5349,0.7743321585645192,0.7615941559557649,0.754598428577692,0.7685294208652569
qwen3vl,original,3891,0.721991693355865,0.3807970779778824,0.48341092926403817,0.9558937993431602
qwen3vl,original,7150,0.749901400588183,0.47521030874120457,0.5605926662458415,0.9182954147883104
qwen3vl,original,7702,0.9626440614494952,0.4481257004345583,0.4345687822682162,0.9731285843760501
qwen3vl,original,6111,0.8255526127984832,0.692173774885176,0.68498024914006,0.8314130023175175
qwen3vl,original,2926,0.5995866713145113,0.3807970779778824,0.5615534819960789,0.9177475731121609
qwen3vl,original,2400,0.603212051215966,0.5839862840509163,0.7478803502846587,0.7750774430869339
qwen3vl,original,8061,0.8366199520591734,0.6694441113883114,0.6641357514920604,0.8482060458318509
qwen3vl,original,345,0.6992012815854652,0.6342022736925061,0.7197076404560746,0.8013914296061398
qwen3vl,original,2722,0.6588829611293127,,,
qwen3vl,original,5540,0.6361623632479634,,,
qwen3vl,original,1467,0.6573921371817582,0.5707715591054949,0.7004768023947775,0.8183364481817217
qwen3vl,original,515,0.8269061430658379,0.6881591281016991,0.6816606012597214,0.8341482314716949
qwen3vl,original,7195,0.7440280885503688,0.3807970779778824,0.4713501408098292,0.9606193235077544
qwen3vl,original,4797,0.7905978567020989,0.5827829453479101,0.6274153600589131,0.8755999319092923
qwen3vl,original,11543,0.6584983496032045,,,
qwen3vl,original,5721,0.5725015238315828,,,
qwen3vl,original,6878,0.5897662691903895,0.664036770267849,0.809622423064981,0.7104802722649483
qwen3vl,original,11457,0.6217470452768665,,,
qwen3vl,original,948,0.8902275706568509,0.6363658596423898,0.6136998043971026,0.8851188746596937
qwen3vl,original,5265,0.6738646833057025,0.5630769637639292,0.6834680346884211,0.8326618632110956
qwen3vl,original,8085,0.89207038309457,0.741761064526366,0.6812833355572835,0.83445761649557
qwen3vl,original,12358,0.6555683191162759,,,
qwen3vl,original,11719,0.7059204806353996,0.7280404607365143,0.7744431823966541,0.7485359708202655
qwen3vl,original,721,0.7185465043259163,0.7168913533038012,0.7606250530120154,0.7625620786464581
qwen3vl,original,9334,0.9543705388279352,0.6822617902381697,0.6137287327641051,0.8850992067157146
qwen3vl,original,733,0.6776576621762473,0.7128154631118069,0.7825367092856998,0.7400896352632721
qwen3vl,original,7596,0.7153996748332146,0.6721885506518375,0.735037781320887,0.7872980559912907
qwen3vl,original,9914,0.8155521207927906,0.6493218614769001,0.6618927040755268,0.8499592350476037
qwen3vl,original,11340,0.7990809492036074,0.2538647186519216,0.30742202900182997,0.9963169890493935
qwen3vl,original,12423,0.7335291374661004,0.6965558988304875,0.7395998221941846,0.7830009389121825
qwen3vl,original,8551,0.5132664854151334,,,
qwen3vl,original,10486,0.8722039070584708,0.6983715541715261,0.6644265679896202,0.8479779772738637
qwen3vl,original,1214,0.8304736729734645,0.3807970779778824,0.4288853442650997,0.9748096132463645
qwen3vl,original,11260,0.6840445324516857,0.6869266262036337,0.763357962980187,0.7598264524865703
qwen3vl,original,6847,0.7544643400385697,0.4059772992450658,0.49154842320454945,0.9525298848466542
qwen3vl,original,723,0.8974953765053214,0.6896155075258059,0.6459851647650099,0.8620942067806235
qwen3vl,original,8154,0.4296036944752072,0.4316674528597634,0.763604276754723,0.7595789692825963
qwen3vl,original,1111,0.9444985483706588,,,
qwen3vl,original,10408,0.5785721581332713,0.52649281431486,0.7211257346530309,0.8001098354961944
qwen3vl,original,6921,0.5856587594838639,0.6790089285241446,0.8208421050550988,0.6975537406861192
qwen3vl,original,13596,0.7749425090190198,0.7615941559557649,0.7542646833894219,0.7688572867690269
qwen3vl,original,4047,0.7429034932440809,,,
qwen3vl,original,5047,0.5016072487375701,,,
qwen3vl,original,6729,0.6726139928686591,0.5062147034924924,0.6367022928649377,0.8689343934133212
qwen3vl,original,1201,0.8374681035140972,,,
qwen3vl,original,9418,0.7288947835597955,0.4655810361143507,0.5640473611122067,0.9163165396247233
qwen3vl,original,6215,0.6884788413779779,0.7291958381283217,0.7853346802109806,0.7371285261465701
qwen3vl,original,3230,0.8311540499368315,0.7389460130773946,0.7109292472728005,0.8092262436642825
qwen3vl,original,2702,0.8605069215549711,0.3320183851339245,0.36776879133792484,0.9888457533387723
qwen3vl,large,8061,0.8519574292729681,0.7023652132343333,0.6774649054760175,0.8375722118904999
qwen3vl,large,11457,0.4887171756720831,,,
qwen3vl,large,723,0.7710419877420845,0.703905603936621,0.7225344966184382,0.7988322614017501
qwen3vl,large,2400,0.4525140354905563,0.5839862840509163,0.8592672100976633,0.6497529229131732
qwen3vl,large,4047,0.9170016848147662,,,
qwen3vl,large,6878,0.715810889265914,0.664036770267849,0.7295060331818206,0.7924446186578827
qwen3vl,large,3230,0.9013633462369756,0.7615941559557649,0.6884145392444524,0.8285589069542948
qwen3vl,large,12358,0.6766380248948103,,,
qwen3vl,large,6215,0.8284620552264668,0.6983715541715261,0.687380806036645,0.8294206150960083
qwen3vl,large,2722,0.6001704909279018,,,
qwen3vl,large,5201,0.6598176764644134,0.5977376143607831,0.719164978561433,0.8018806771291765
qwen3vl,large,5721,0.7217242752036169,,,
qwen3vl,large,7150,0.820569389786348,0.47521030874120457,0.5220274463386303,0.9386706867212297
qwen3vl,large,4797,0.8380594585259892,0.0,0.0,1.0
qwen3vl,large,9334,0.9053626881081608,0.6822617902381697,0.637278935920135,0.8685146621632356
qwen3vl,large,721,0.8456706073636797,0.5150594697273913,0.5434611736357041,0.9277362077941369
qwen3vl,large,4173,0.8708231855093573,0.7263318128943477,0.6826579975611283,0.8333288585598942
qwen3vl,large,8551,0.8422112719646329,,,
qwen3vl,large,10408,0.7240100920452984,0.7615941559557649,0.7825481862171842,0.7400775337118858
qwen3vl,large,11678,0.7262690771737887,0.3805143727369966,0.4807277197184604,0.9569719573360759
qwen3vl,large,2702,0.8604794769373358,0.7128154631118069,0.6796123545127531,0.8358243498940381
qwen3vl,large,1214,0.8265076092646748,0.3807970779778824,0.43067921400914294,0.9742862031291869
qwen3vl,large,1111,0.838605239736626,,,
qwen3vl,large,6111,0.7693560187252434,0.4156065718719197,0.4931397822180547,0.9518554781257555
qwen3vl,large,7702,0.7497372744746229,0.6721885506518375,0.714621413550012,0.8059515436798623
qwen3vl,large,13596,0.7583385200320154,0.7615941559557649,0.7633912624766748,0.759793005978474
qwen3vl,large,12423,0.8473026027027851,0.7290750273931262,0.6964976517525061,0.821742901345304
qwen3vl,large,5062,0.8617121908662759,,,
qwen3vl,large,5349,0.8666858999431399,0.7128154631118069,0.6764071896445445,0.8384295681772633
qwen3vl,large,3295,0.606408836270089,0.7290750273931262,0.8343496338543569,0.6814150493579956
qwen3vl,large,11719,0.5110378069226434,0.6720754141955838,0.8655648836887974,0.6413051983139009
qwen3vl,large,5265,0.7066729198901498,0.5630769637639292,0.6622439690706456,0.8496853696149361
qwen3vl,large,11541,0.8196415538619112,,,
qwen3vl,large,6729,0.7109389934987826,0.30463766238230594,0.40406732741764356,0.9813823460739951
qwen3vl,large,5540,0.6362470522926673,,,
qwen3vl,large,7195,0.4728957042550532,0.3807970779778824,0.6669590086079062,0.8459845209213402
qwen3vl,large,6921,0.6972244184625422,0.6353243678179814,0.7217169733426338,0.7995741927572813
qwen3vl,large,13683,0.7080152663785005,0.5135838631755032,0.6202339943739273,0.8806323767591818
qwen3vl,large,10486,0.8818470918048914,0.7429554210129468,0.6871305016123598,0.8296289277010183
qwen3vl,large,6847,0.8368727446619063,0.7194457547662724,0.6960946024387901,0.8220860562768111
qwen3vl,large,11543,0.6581913043782316,,,
qwen3vl,large,11260,0.5693277212046923,0.6965558988304877,0.8406750388374714,0.6736231844726059
qwen3vl,large,9418,0.7971793927618721,0.6755462971806149,0.6897195611205981,0.8274678306628107
qwen3vl,large,2926,0.7281904090596939,0.3807970779778824,0.47996294299413006,0.9572764406799127
qwen3vl,large,1201,0.8959582175623848,,,
qwen3vl,large,7065,0.407195370026529,0.7128154631118069,0.9414379884422744,0.5162762099796725
qwen3vl,large,11340,0.9298685469054188,0.47521030874120457,0.47076372686303125,0.9608411812023234
qwen3vl,large,515,0.8516853386771045,0.70199041908648,0.677369300810442,0.8376498025979969
qwen3vl,large,3891,0.7827066450210856,0.3807970779778824,0.451444582560988,0.9677423099970365
qwen3vl,large,3761,0.8289593989228163,0.6005431686329421,0.6196607897751208,0.8810294768405783
